Time,0.3,0.5,1.0,2.5,5.0,10
1771025585.5507638,393,98,7,0,0,0
1771025586.5524056,393,98,7,0,0,0
1771025587.554371,390,96,7,0,0,0
1771025588.556363,390,96,7,0,0,0
1771025589.5582013,390,96,7,0,0,0
1771025590.5606167,390,96,6,0,0,0
1771025591.5629447,390,96,6,0,0,0
1771025592.565093,390,96,6,0,0,0
1771025593.567104,381,98,5,0,0,0
1771025594.5693753,381,98,5,0,0,0
1771025595.5709877,381,98,5,0,0,0

